taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,created,modified,reference,source,majorGroup,tplID
wfo-1200002882,urn:lsid:ipni.org:names:77187021-1,ten:padme.rbge.org.uk:ericaceae15441,Rhododendron dilatatum subsp. satsumense,subspecies,wfo-0000400735,(T.Yamaz) Minamit.,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,dilatatum,satsumense,subspecies,Valid,J. Jap. Bot. 93(2): 88. 2018,Accepted,,wfo-0001388189,,,2022-08-04,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-1200002882,The Ericaceae TEN,A,
wfo-0001405886,urn:lsid:ipni.org:names:1020208-2,ten:padme.rbge.org.uk:ericaceae15341,Rhododendron tomentosum subsp. subarcticum,subspecies,,(Harmaja) G.D.Wallace,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,tomentosum,subarcticum,subspecies,Valid,Madroño 39(1): 77 (1992),Synonym,wfo-0001275534,wfo-0001048025,,"Source in seed data: ipni Nomenclatural status in seed:  New name from IPNI, information provided by Alan E. on email Nov. 05 2020",2022-04-16,2025-04-28,https://padme.rbge.org.uk/wfo/wfo-0001405886,The Ericaceae TEN,A,
wfo-0001229666,urn:lsid:ipni.org:names:923785-1,50060567,Rhododendron sanguineum var. didymum,variety,wfo-0001048813,(Balf.f. & Forrest) T.L.Ming,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,sanguineum,didymum,variety,Valid,Acta Bot. Yunnan. 6: 171 (1984),Accepted,,wfo-0001048647,,"Source in seed data: tro Update namepublishedIn from Acta Bot. Yunnan. 6(2): 171 1984 to Acta Bot. Yunnan. 6: 171 (1984), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/reco",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229666,The Ericaceae TEN,A,tro-50060567
wfo-0001386929,urn:lsid:ipni.org:names:880189-1,ten:padme.rbge.org.uk:ericaceae15271,Rhododendron nitidulum var. omeiense,variety,wfo-0001048204,Philipson & M.N.Philipson,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,nitidulum,omeiense,variety,Valid,Notes Roy. Bot. Gard. Edinburgh 34: 24 (1975),Accepted,,,,"Source in seed data: ipni Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 34(1): 24. 1975 to Notes Roy. Bot. Gard. Edinburgh 34: 24 (1975), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001386929,The Ericaceae TEN,A,
wfo-0001368387,urn:lsid:ipni.org:names:77142534-1,,Rhododendron rufum subsp. pachysanthum,subspecies,,(Hayata) S.S.Ying,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,rufum,pachysanthum,subspecies,Illegitimate,Coloured Ill. Fl. Taiwan 5: 117. 1995 [15 Sep 1995],Synonym,wfo-0001220145,wfo-0001220145,,"Source in seed data: ipni Updated majorGroup from to A, information provided by Alan E. on email Mar 08 2021",2022-04-16,2024-09-27,,The Ericaceae TEN,A,
wfo-0001047074,urn:lsid:ipni.org:names:219492-2,12300644,Rhododendron maximum,species,wfo-1000002603,L.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,maximum,,species,Valid,Sp. Pl. 1: 392 (1753),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Sp. Pl. 1: 392 1753 to Sp. Pl. : 392 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-12300644 >The Pla",2022-04-16,2025-04-28,https://padme.rbge.org.uk/wfo/wfo-0001047074,The Ericaceae TEN,A,tro-12300644
wfo-0001048723,urn:lsid:ipni.org:names:333333-1,12304822,Rhododendron serpens,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,serpens,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 135 (1919),Synonym,wfo-0001048701,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 135–137 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 135 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a hr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048723,The Ericaceae TEN,A,tro-12304822
wfo-0001047540,urn:lsid:ipni.org:names:333051-1,12302425,Rhododendron parvifolium,species,,Adams,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,parvifolium,,species,Valid,Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 237 (1834),Synonym,wfo-0000399947,,,"Source in seed data: tro Update namepublishedIn from Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 237 1834 to Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 237 (1834), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001047540,The Ericaceae TEN,A,tro-12302425
wfo-0001047080,urn:lsid:ipni.org:names:219518-2,12300652,Rhododendron prinophyllum,species,wfo-1000002591,(Small) Millais,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,prinophyllum,,species,Valid,Rhododendrons : 229 (1917),Accepted,,wfo-0000557898,,"Source in seed data: tro Update namepublishedIn from Rhododendrons 229 1917 to Rhododendrons : 229 (1917), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-12300652",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001047080,The Ericaceae TEN,A,tro-12300652
wfo-0001326722,urn:lsid:ipni.org:names:977881-1,ten:padme.rbge.org.uk:ericaceae15554,Rhododendron lagopus f. albiflorum,form,,(Satomi & Fukush.) T.Yamaz,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,lagopus,albiflorum,form,Valid,"Fl. Jap. (Iwatsuki et al., eds.) 3a: 35. 1993",Synonym,wfo-0000400101,wfo-0001404022,,"Source in seed data: ipni Updated majorGroup from to A, information provided by Alan E. on email Mar 08 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001326722,The Ericaceae TEN,A,
wfo-0001048611,urn:lsid:ipni.org:names:332643-1,12304709,Rhododendron iodes,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,iodes,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 13: 49 (1920),Synonym,wfo-0001229569,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 13(61): 49–50 1920 to Notes Roy. Bot. Gard. Edinburgh 13: 49 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048611,The Ericaceae TEN,A,tro-12304709
wfo-0001048186,urn:lsid:ipni.org:names:333120-1,12303940,Rhododendron porrosquameum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,porrosquameum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 13: 57 (1920),Synonym,wfo-0001048179,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 13(61): 57 1920 to Notes Roy. Bot. Gard. Edinburgh 13: 57 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048186,The Ericaceae TEN,A,tro-12303940
wfo-0001048959,urn:lsid:ipni.org:names:333240-1,12305097,Rhododendron rockii,species,,E.H.Wilson,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,rockii,,species,Valid,J. Arnold Arbor. 9: 103 (1928),Synonym,wfo-0001229494,,,"Source in seed data: tro Update namepublishedIn from J. Arnold Arbor. 9(2–3): 103–104 1928 to J. Arnold Arbor. 9: 103 (1928), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048959,The Ericaceae TEN,A,tro-12305097
wfo-0001220144,urn:lsid:ipni.org:names:332792-1,50002927,Rhododendron longiperulatum,species,wfo-1200001570,Hayata,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,longiperulatum,,species,Valid,Icon. Pl. Formosan. 3: 138 (1913),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Icon. Pl. Formosan. 3: 138–139 1913 to Icon. Pl. Formosan. 3: 138 (1913), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001220144,The Ericaceae TEN,A,tro-50002927
wfo-0000400196,urn:lsid:ipni.org:names:333062-1,556610,Rhododendron pentaphyllum,species,wfo-3400011677,Maxim.,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,pentaphyllum,,species,Valid,"Bull. Acad. Imp. Sci. Saint-Pétersbourg , sér. 3, 31: 64 (1886)",Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Bull. Acad. Imp. Sci. Saint-Pétersbourg 31: 64 1887 to Bull. Acad. Imp. Sci. Saint-Pétersbourg , sér. 3, 31: 64 (1886), information provided by Alan E. on email Jun. 07 2021 More details could be fo",2022-04-16,2024-08-20,,The Ericaceae TEN,A,kew-2418422
wfo-0000400236,urn:lsid:ipni.org:names:333147-1,556697,Rhododendron protandrum,species,wfo-1200001556,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,protandrum,,species,Valid,Blumea 11: 114 (1961),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Blumea 11: 114 1961 to Blumea 11: 114 (1961), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418509 >The Pla",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400236,The Ericaceae TEN,A,kew-2418509
wfo-0001229826,urn:lsid:ipni.org:names:332181-1,50060810,Rhododendron chrysocalyx,species,wfo-1200001570,H.Lév. & Vaniot,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,chrysocalyx,,species,Valid,Repert. Spec. Nov. Regni Veg. 2: 113 (1906),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Repert. Spec. Nov. Regni Veg. 2(21): 113 1906 to Repert. Spec. Nov. Regni Veg. 2: 113 (1906), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229826,The Ericaceae TEN,A,tro-50060810
wfo-0000557697,urn:lsid:ipni.org:names:27630-2,799032,Azalea bakeri,species,,W.P.Lemmon & Mckay,Ericaceae,Ericoideae,,,Azalea,Hymenanthes,bakeri,,species,Valid,Bartonia 19: 16 (1938),Synonym,wfo-0001047064,,,"Source in seed data: cmp Update namepublishedIn from Bartonia 19: 16 1938 to Bartonia 19: 16 (1938), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2667032 >The P",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557697,The Ericaceae TEN,A,kew-2667032
wfo-0000405464,urn:lsid:ipni.org:names:333381-1,565186,Rhododendron speciosum,species,,(Willd.) Sweet,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,speciosum,,species,Illegitimate,"Hort. Brit. [Sweet], ed. 2. 343. 1830",Synonym,wfo-0001047065,wfo-0000557938,,"Source in seed data: ksu Updated namepublishedIn from Hort. Brit. ed. 2: 343 1830 to Hort. Brit. [Sweet], ed. 2. 343. 1830 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405464,The Ericaceae TEN,A,kew-2427136
wfo-0001047944,urn:lsid:ipni.org:names:333378-1,12303559,Rhododendron spanotrichum,species,wfo-1000002599,Balf.f. & W.W.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,spanotrichum,,species,Valid,Trans. Bot. Soc. Edinburgh 27: 214 (1917),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Trans. Bot. Soc. Edinburgh 27: 214 1917 to Trans. Bot. Soc. Edinburgh 27: 214 (1917), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlis",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001047944,The Ericaceae TEN,A,tro-12303559
wfo-0001048816,urn:lsid:ipni.org:names:50976453-1,12304926,Rhododendron sanguineum subsp. sanguineoides,subspecies,,Cowan,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,sanguineum,sanguineoides,subspecies,Valid,Notes Roy. Bot. Gard. Edinburgh 20(97): 69 1940,Synonym,wfo-0001229651,,,"Source in seed data: tro TEN data. Leave as is, information provided by Alan E. on email Oct. 14 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-12304926 >The Plant List v.1.1.</a> Originally in <a href=http://ww",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048816,The Ericaceae TEN,A,tro-12304926
wfo-0001229558,urn:lsid:ipni.org:names:902934-1,50060369,Rhododendron shanii,species,wfo-1000002605,W.P.Fang,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,shanii,,species,Valid,"Bull. Bot. Res., Harbin 3(4): 38 (1983)",Accepted,,,,"Source in seed data: tro Update namepublishedIn from Bull. Bot. Res., Harbin 3(4): 38–40, pl. 1 1983 to Bull. Bot. Res., Harbin 3(4): 38 (1983), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229558,The Ericaceae TEN,A,tro-50060369
wfo-0000557901,urn:lsid:ipni.org:names:326908-1,799219,Azalea prolifera,species,,Poit.,Ericaceae,Ericoideae,,,Azalea,Azaleastrum,prolifera,,species,Valid,Ann. Inst. Roy. Hort. Fromont 1: 104 (1829),Synonym,wfo-0000405453,,,"Source in seed data: cmp Update namepublishedIn from Ann. Inst. Roy. Hort. Fromont 1: 104 1829 to Ann. Inst. Roy. Hort. Fromont 1: 104 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557901,The Ericaceae TEN,A,kew-2667220
wfo-0001230901,urn:lsid:ipni.org:names:77224813-1,50065025,Rhododendron laudandum var. laudandum,variety,wfo-0001048738,,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,laudandum,laudandum,variety,Valid,,Accepted,,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50065025 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50065025 >The Plant List v.1.0</a>,2022-04-16,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-0001230901,The Ericaceae TEN,A,tro-50065025
wfo-0001048608,urn:lsid:ipni.org:names:332527-1,12304706,Rhododendron gymnogynum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,gymnogynum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 13: 47 (1920),Synonym,wfo-0001048894,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 13(61): 47 1920 to Notes Roy. Bot. Gard. Edinburgh 13: 47 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048608,The Ericaceae TEN,A,tro-12304706
wfo-0001396498,urn:lsid:ipni.org:names:219465-2,ten:padme.rbge.org.uk:ericaceae15565,Rhododendron carolinianum var. margarettae,variety,,Ashe,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,carolinianum,margarettae,variety,Valid,Rhodora 23: 177. 1921,Synonym,wfo-0001047075,,,"Source in seed data: ipni Updated majorGroup from to A, information provided by Alan E. on email Mar 08 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001396498,The Ericaceae TEN,A,
wfo-0000403050,urn:lsid:ipni.org:names:332175-1,561526,Rhododendron × chlorops,species,wfo-3400004940,Cowan,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,chlorops,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 21: 143. 1953,Accepted,,,,"Source in seed data: ksu Updated namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 21: 143 1953 to Notes Roy. Bot. Gard. Edinburgh 21: 143. 1953 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000403050,The Ericaceae TEN,A,kew-2423430
wfo-0001231547,urn:lsid:ipni.org:names:902907-1,50067369,Rhododendron densifolium,species,wfo-1200001482,K.M.Feng,Ericaceae,Ericoideae,,,Rhododendron,Vireya,densifolium,,species,Valid,Acta Bot. Yunnan. 5: 266 (1983),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Acta Bot. Yunnan. 5(3): 266–268, pl. 1 1983 to Acta Bot. Yunnan. 5: 266 (1983), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.or",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001231547,The Ericaceae TEN,A,tro-50067369
wfo-0001229446,urn:lsid:ipni.org:names:923772-1,50060204,Rhododendron × agastum nothovar. pennivenium,variety,wfo-0001229443,(Balf.f. & Forrest) T.L.Ming,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,agastum,pennivenium,variety,Valid,Acta Bot. Yunnan. 6: 152 (1984),Accepted,,wfo-0001048620,,"Source in seed data: tro Update namepublishedIn from Acta Bot. Yunnan. 6(2): 152–153 1984 to Acta Bot. Yunnan. 6: 152 (1984), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229446,The Ericaceae TEN,A,tro-50060204
wfo-0001229305,urn:lsid:ipni.org:names:332984-1,50060043,Rhododendron oblongum,species,,Griff.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,oblongum,,species,Valid,Not. Pl. Asiat. 4: 303 (1854),Synonym,wfo-0001229303,,,"Source in seed data: tro Update namepublishedIn from Icon. Pl. Asiat. pl. 523 1854 to Not. Pl. Asiat. 4: 303 (1854), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229305,The Ericaceae TEN,A,tro-50060043
wfo-0001250515,urn:lsid:ipni.org:names:332996-1,50156093,Rhododendron odoriferum,species,,Hutch.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,odoriferum,,species,Valid,"Gard. Chron. , ser. 3, 82: 30 (1927)",Synonym,wfo-0001048034,,,"Source in seed data: tro Update namepublishedIn from Gard. Chron., ser. 3 82: 31, f. 16 1927 to Gard. Chron. , ser. 3, 82: 30 (1927), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org",2022-04-16,2024-11-27,https://padme.rbge.org.uk/wfo/wfo-0001250515,The Ericaceae TEN,A,tro-50156093
wfo-0001280948,urn:lsid:ipni.org:names:77083183-1,50310868,Rhododendron zhangjiajieense,species,wfo-4000033027,C.L.Peng & L.H.Yan,Ericaceae,Ericoideae,,,Rhododendron,,zhangjiajieense,,species,Valid,"Bull. Bot. Res., Harbin 27: 385 (2007)",Accepted,,,,"Source in seed data: tro Update namepublishedIn from Bull. Bot. Res., Harbin 27(4): 386–387 2007 to Bull. Bot. Res., Harbin 27: 385 (2007), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplant",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001280948,The Ericaceae TEN,A,tro-50310868
wfo-0001345025,urn:lsid:ipni.org:names:77153643-1,ten:padme.rbge.org.uk:ericaceae15430,Rhododendron cravenii,species,wfo-1200001480,Danet,Ericaceae,Ericoideae,,,Rhododendron,Vireya,cravenii,,species,Valid,Rhododendron (Melbourne) 55: 19 (2015),Accepted,,,,"Source in seed data: ipni Update namepublishedIn from Rhododendron (Melbourne) 55: 19. 2015 to Rhododendron (Melbourne) 55: 19 (2015), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001345025,The Ericaceae TEN,A,
wfo-1000040541,,ten:padme.rbge.org.uk:ericaceae15487,Rhododendron ser. Triflorum,series,,Hutch.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,,,series,Valid,Sp. Rhodod. 758. (1930),Synonym,wfo-1000002628,,,,2022-09-29,2022-11-20,https://padme.rbge.org.uk/wfo/wfo-1000040541,The Ericaceae TEN,A,
wfo-1200001344,urn:lsid:ipni.org:names:77250204-1,ten:padme.rbge.org.uk:ericaceae15266,Rhododendron flavidum var. psilostylum,variety,wfo-0001048215,Rehder & E.H.Wilson,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,flavidum,psilostylum,variety,Valid,Pl. Wilson. 1: 513. 1913 (1913),Accepted,,,,,2022-07-26,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-1200001344,The Ericaceae TEN,A,
wfo-0000405474,urn:lsid:ipni.org:names:333369-1,565204,Rhododendron smirnowii,species,,Trautv.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,smirnowii,,species,Illegitimate,Trudy Imp. S.-Peterburgsk. Bot. Sada 9(pt. 2): 513. 1886,Synonym,wfo-0000405473,,,"Source in seed data: ksu Updated namepublishedIn from Trudy Imp. S.-Peterburgsk. Bot. Sada 9: 513 1886 to Trudy Imp. S.-Peterburgsk. Bot. Sada 9(pt. 2): 513. 1886 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a h",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405474,The Ericaceae TEN,A,kew-2427154
wfo-1200001371,urn:lsid:ipni.org:names:77224020-1,ten:padme.rbge.org.uk:ericaceae14757,Rhododendron konori var. konori,variety,wfo-0000400056,,Ericaceae,Ericoideae,,,Rhododendron,Vireya,konori,konori,variety,Valid,,Accepted,,,,,2022-07-26,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-1200001371,The Ericaceae TEN,A,
wfo-0001229776,urn:lsid:ipni.org:names:900760-1,50060742,Rhododendron cinereoserratum,species,,P.C.Tam,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,cinereoserratum,,species,Valid,"Bull. Bot. Res., Harbin 2(4): 77. 1982",Synonym,wfo-0000400820,,,"Source in seed data: tro Updated namepublishedIn from Bull. Bot. Res., Harbin 2(4): 77–78 1982 to Bull. Bot. Res., Harbin 2(4): 77. 1982 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229776,The Ericaceae TEN,A,tro-50060742
wfo-0001048243,urn:lsid:ipni.org:names:333013-1,12304010,Rhododendron oresbium,species,,Balf.f. & Kingdon-Ward,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,oresbium,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 9: 253 (1916),Synonym,wfo-0001048237,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 9(44–45): 253–254 1916 to Notes Roy. Bot. Gard. Edinburgh 9: 253 (1916), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048243,The Ericaceae TEN,A,tro-12304010
wfo-0000405409,urn:lsid:ipni.org:names:333353-1,565080,Rhododendron sieboldii,species,,Miq.,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,sieboldii,,species,Valid,Ann. Mus. Bot. Lugduno-Batavi 1: 33 (1863),Synonym,wfo-0000400047,,,"Source in seed data: ksu Update namepublishedIn from Ann. Mus. Bot. Lugduno-Batavi 1: 33 1863 to Ann. Mus. Bot. Lugduno-Batavi 1: 33 (1863), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405409,The Ericaceae TEN,A,kew-2427030
wfo-0001048718,urn:lsid:ipni.org:names:333212-1,12304817,Rhododendron reginaldii,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,reginaldii,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 114 (1919),Synonym,wfo-0001229327,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 114–115 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 114 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a hr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048718,The Ericaceae TEN,A,tro-12304817
wfo-0000403312,urn:lsid:ipni.org:names:332127-1,561923,Rhododendron caucaseum,species,,Sims,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,caucaseum,,species,Illegitimate,Bot. Mag. 28: t. 1145. 1808,Synonym,wfo-0000403280,,,"Source in seed data: ksu Updated namepublishedIn from Bot. Mag. 28: t. 1145 1808 to Bot. Mag. 28: t. 1145. 1808 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000403312,The Ericaceae TEN,A,kew-2423827
wfo-0000400802,urn:lsid:ipni.org:names:332457-1,557890,Rhododendron frey-wysslingii,species,wfo-1000002633,J.J.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,frey-wysslingii,,species,Valid,Contr. Arnold Arbor. 8: 123 (1934),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Contr. Arnold Arbor. 8: 123 1934 to Contr. Arnold Arbor. 8: 123 (1934), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",2022-04-16,2025-06-05,https://padme.rbge.org.uk/wfo/wfo-0000400802,The Ericaceae TEN,A,kew-2419730
wfo-1000078468,urn:lsid:ipni.org:names:77357109-1,,Rhododendron kantoense,species,wfo-1000002628,S.Sakag. & Y.Watan.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,kantoense,,species,Valid,Taxon 74(1): 129 (2024),Accepted,,wfo-1200001367,,,2025-03-05,2025-03-07,,The Ericaceae TEN,A,
wfo-0000405396,urn:lsid:ipni.org:names:333292-1,565042,Rhododendron saruwagedicum,species,,F.Först.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,saruwagedicum,,species,Valid,Repert. Spec. Nov. Regni Veg. 13: 222 (1914),Synonym,wfo-0000405539,,,"Source in seed data: ksu Update namepublishedIn from Repert. Spec. Nov. Regni Veg. 13: 222 1914 to Repert. Spec. Nov. Regni Veg. 13: 222 (1914), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thepl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405396,The Ericaceae TEN,A,kew-2426992
